36471,209208661
36494,204740975
36502,209306029
36507,208939028
36515,209687172
36556,209891040
36607,209891039
36617,208453643
36620,208453646
36635,208409750
36636,206783256
36637,205728900
36705,208930722
36718,208930723
36722,209656935
36746,208930717
36761,208453648
36789,208154854
36796,208154853
36803,207469300
36808,210399818
36811,208930714
36812,210399819
36816,208893656
36824,209306028
36859,210399849
36861,210442348
36862,208342520
36864,210442350
36906,208656495
36909,208656497
36931,208370418
36957,207390709
36962,207899814
36969,203474227
36988,209253739
36990,209253738
36993,206928378
36999,206761808
37010,210399855
37039,208504461
37045,208791919
37052,208941076
37054,208941074
37055,208941075
37078,210399915
37087,208941079
37091,207390618
37110,209114551
37120,209114551
37123,209114552
37139,208893658
37141,209194240
37142,209194241
37145,208941080
37150,208791918
37162,209208718
37174,209208663
37181,209705773
37182,209705774
37183,209656949
37187,209656951
37192,209656955
37196,209656956
37198,209656957
37201,209656971
37202,209656959
37207,209656962
37208,209656950
37210,209656961
37211,209310260
37231,209114390
37235,210256478
37254,209199789
37257,209208719
37287,208937533
37293,209245965
37301,209302310
37308,209901965
37309,209901964
37310,209901966
37311,209901963
37322,209307663
37331,207686317
37340,208890876
37354,207390184
37360,202784323
37403,209705777
37404,209705778
37405,208973561
37421,209896693
37457,209026634
37462,209026638
37468,209310241
37469,209310248
37474,209310245
37477,209634135
37495,206746475
37496,202985950
37497,208410812
37499,208043057
37531,204226641
37539,208670548
37558,205690063
37589,209085184
37606,10353206
37623,208809705
37646,209122918
37648,209122921
37650,209122924
37652,210254965
37686,208893667
37716,207899810
37722,210401458
37749,210399743
37767,204588748
37796,210239335
37803,207875395
37805,209085175
37807,207682397
37808,204740188
37810,210462233
37811,209245960
37812,209245958
37825,205505156
37856,210252385
37859,210399745
37872,210190818
37877,210401451
37878,210258465
37893,208937534
37907,210227260
37915,207465595
37934,208710844
37964,209310243
38001,209871973
38003,210404123
38008,210227271
38096,207391434
38098,209026630
38106,202026554
38108,208893661
38127,209720586
38129,210227261
38142,206928388
38164,209700735
38173,210441817
38208,207527632
38214,210399746
38221,203343197
38231,201744288
38278,206725964
38295,210258472
38296,210647824
38323,203379234
38324,209393521
38327,207390671
38329,210227282
38343,207935920
38345,208890628
38346,208167531
38388,210399777
38399,210479062
38400,209208547
38434,210227285
38449,206576717
38451,205817166
38452,208226470
38455,202104453
38457,206671732
38466,206576716
38468,210435432
38473,10333846
38474,10343605
38475,10140760
38477,10011646
38480,204647332
38483,210259873
38486,205865187
38492,206725966
38500,208787116
38507,206181767
38511,210460676
38522,210267015
38550,208296017
38574,210190784
38587,208937347
38619,202985806
38640,209890560
38644,208344063
38653,210571462
38693,208710842
38697,206892248
38704,209114575
38726,204080936
38733,207979206
38735,203329570
38751,204389692
38767,204154429
38773,210441166
38777,204587960
38781,207920831
38782,210566840
38784,204222897
38794,209704118
38796,209310279
38798,205852250
38800,207654105
38806,210536123
38813,209301534
38826,208294970
38831,201854347
38834,209310268
38873,210399907
38876,210634625
38880,210634626
38920,206870284
38939,204823067
38944,201965217
38957,207535265
39038,204348269
39039,210490135
39054,207390496
39088,205074757
39090,208504394
39175,204822679
39176,10380060
39179,10365096
